Collection,Organisation type,Organisation code,Organisation name,PHE Centre,STP,Year,Month,Metric,Figure,Data signed off,Data changed since last publication?
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,2,Hospital-onset,2,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,2,"Hospital-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,2,No information,0,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,2,Total cases,21,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,2,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,3,Community-onset,10,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,3,"Community-onset, community associated",6,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,3,"Community-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,3,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,3,Hospital-onset,3,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,3,"Hospital-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,3,No information,0,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,3,Total cases,13,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,3,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,4,Community-onset,17,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,4,"Community-onset, community associated",14,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,4,"Community-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,4,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,4,Hospital-onset,0,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,4,"Hospital-onset, healthcare associated",0,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,4,No information,0,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,4,Total cases,17,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,4,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,5,Community-onset,22,Yes,N/A
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,5,"Community-onset, community associated",21,Yes,N/A
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,5,"Community-onset, healthcare associated",1,Yes,N/A
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,5,"Community-onset, indeterminate association",0,Yes,N/A
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,5,Hospital-onset,2,Yes,N/A
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,5,"Hospital-onset, healthcare associated",2,Yes,N/A
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,5,No information,0,Yes,N/A
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,5,Total cases,24,Yes,N/A
E. coli,NHS acute trust,RTK, Ashford & St Peter's Hospitals,South East,,2020,5,Unknown 3 months,0,Yes,N/A
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,5,Community-onset,31,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,5,"Community-onset, community associated",20,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,5,"Community-onset, healthcare associated",11,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,5,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,5,Hospital-onset,5,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,5,"Hospital-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,5,No information,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,5,Total cases,36,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,5,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,6,Community-onset,34,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,6,"Community-onset, community associated",28,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,6,"Community-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,6,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,6,Hospital-onset,12,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,6,"Hospital-onset, healthcare associated",12,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,6,No information,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,6,Total cases,46,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,6,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,7,Community-onset,39,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,7,"Community-onset, community associated",31,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,7,"Community-onset, healthcare associated",8,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,7,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,7,Hospital-onset,10,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,7,"Hospital-onset, healthcare associated",10,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,7,No information,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,7,Total cases,49,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,7,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,8,Community-onset,28,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,8,"Community-onset, community associated",25,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,8,"Community-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,8,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,8,Hospital-onset,7,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,8,"Hospital-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,8,No information,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,8,Total cases,35,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,8,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,9,Community-onset,29,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,9,"Community-onset, community associated",24,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,9,"Community-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,9,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,9,Hospital-onset,8,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,9,"Hospital-onset, healthcare associated",8,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,9,No information,1,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,9,Total cases,37,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,9,Unknown 3 months,1,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,10,Community-onset,31,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,10,"Community-onset, community associated",19,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,10,"Community-onset, healthcare associated",12,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,10,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,10,Hospital-onset,15,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,10,"Hospital-onset, healthcare associated",15,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,10,No information,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,10,Total cases,46,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,10,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,11,Community-onset,24,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,11,"Community-onset, community associated",19,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,11,"Community-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,11,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,11,Hospital-onset,8,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,11,"Hospital-onset, healthcare associated",8,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,11,No information,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,11,Total cases,32,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,11,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,12,Community-onset,26,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,12,"Community-onset, community associated",19,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,12,"Community-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,12,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,12,Hospital-onset,11,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,12,"Hospital-onset, healthcare associated",11,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,12,No information,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,12,Total cases,37,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2019,12,Unknown 3 months,2,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,1,Community-onset,34,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,1,"Community-onset, community associated",25,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,1,"Community-onset, healthcare associated",9,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,1,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,1,Hospital-onset,12,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,1,"Hospital-onset, healthcare associated",12,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,1,No information,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,1,Total cases,46,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,1,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,2,Community-onset,31,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,2,"Community-onset, community associated",19,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,2,"Community-onset, healthcare associated",12,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,2,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,2,Hospital-onset,6,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,2,"Hospital-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,2,No information,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,2,Total cases,37,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,2,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,3,Community-onset,21,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,3,"Community-onset, community associated",14,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,3,"Community-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,3,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,3,Hospital-onset,3,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,3,"Hospital-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,3,No information,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,3,Total cases,24,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,3,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,4,Community-onset,17,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,4,"Community-onset, community associated",13,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,4,"Community-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,4,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,4,Hospital-onset,4,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,4,"Hospital-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,4,No information,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,4,Total cases,21,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,4,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,5,Community-onset,16,Yes,N/A
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,5,"Community-onset, community associated",12,Yes,N/A
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,5,"Community-onset, healthcare associated",4,Yes,N/A
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,5,"Community-onset, indeterminate association",0,Yes,N/A
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,5,Hospital-onset,5,Yes,N/A
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,5,"Hospital-onset, healthcare associated",5,Yes,N/A
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,5,No information,0,Yes,N/A
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,5,Total cases,21,Yes,N/A
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,,2020,5,Unknown 3 months,0,Yes,N/A
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,5,Community-onset,14,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,5,"Community-onset, community associated",9,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,5,"Community-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,5,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,5,Hospital-onset,4,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,5,"Hospital-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,5,No information,2,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,5,Total cases,18,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,5,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,6,Community-onset,17,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,6,"Community-onset, community associated",14,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,6,"Community-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,6,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,6,Hospital-onset,2,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,6,"Hospital-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,6,No information,0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,6,Total cases,19,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,6,Unknown 3 months,1,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,7,Community-onset,6,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,7,"Community-onset, community associated",3,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,7,"Community-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,7,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,7,Hospital-onset,5,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,7,"Hospital-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,7,No information,0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,7,Total cases,11,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,7,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,8,Community-onset,13,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,8,"Community-onset, community associated",8,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,8,"Community-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,8,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,8,Hospital-onset,4,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,8,"Hospital-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,8,No information,1,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,8,Total cases,17,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,8,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,9,Community-onset,8,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,9,"Community-onset, community associated",5,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,9,"Community-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,9,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,9,Hospital-onset,1,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,9,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,9,No information,0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,9,Total cases,9,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,9,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,10,Community-onset,11,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,10,"Community-onset, community associated",10,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,10,"Community-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,10,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,10,Hospital-onset,2,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,10,"Hospital-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,10,No information,0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,10,Total cases,13,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,10,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,11,Community-onset,17,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,11,"Community-onset, community associated",11,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,11,"Community-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,11,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,11,Hospital-onset,3,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,11,"Hospital-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,11,No information,0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,11,Total cases,20,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,11,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,12,Community-onset,14,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,12,"Community-onset, community associated",14,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,12,"Community-onset, healthcare associated",0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,12,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,12,Hospital-onset,1,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,12,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,12,No information,0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,12,Total cases,15,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2019,12,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2020,1,Community-onset,11,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2020,1,"Community-onset, community associated",10,Yes,No
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,,2020,1,"Community-onset, healthcare associated",1,Yes,No
